question,language,domain,difficulty
设某保险人承保了两个保险标的，它们的理赔额随机变量分别为$X_1$与$X_2，X_1 \sim U(0$，75)，$X_2 \sim U(0，150)，X_1$与$X_2$相互独立，令理赔总额随机变量为$S$，则$P(S=100)=(  )_0$,Chinese,college_actuarial_science,hard
20世纪50年代中期，美国一位著名黑人爵士乐演唱家，在美国新闻署的资助和安排下，多次赴美洲等地巡演，赢得了大量歌迷，很多人通过她的演唱知道了美国。美国政府机构支持该演唱家海外巡演的主要目的是,Chinese,world_history,hard
" Use indirect truth tables to determine whether each set of propositions is consistent. If the set is consistent, choose an option with a consistent valuation. (There may be other consistent valuations.)
D ≡ E
F ∨ D
~E · ~F",English,formal_logic,hard
Monoclonal antisera are distinguished from polyclonal antisera in which of the following ways?,English,college_biology,hard
Which of the following statements best describes the process of 'medicalization'?,English,security_studies,hard
中国人民政治协商会议第一届全体会议召开前，周恩来等中共领导人要求接送在港民主人士，进入解放区，参加筹备新政协。据统计，从 1948 年 8 月到 1949 年 8 月，共安排秘密北上的民主人士 20 批，其中有 119 人参加了政协会议。 中共的这一举动主要是为了,Chinese,chinese_history,hard
"A plaintiff sued an industrial facility in her neighborhood for injuries to her health caused by air pollution. At trial, the plaintiff was asked questions on direct examination about the days on which she had observed large amounts of dust in the air and how long the condition had lasted. She testified that she could not remember the specific times, but that she maintained a diary in which she had accurately recorded this information on a daily basis. When her attorney sought to refresh her recollection with her diary, she still could not remember. The plaintiff's attorney seeks to have the information in the diary admitted at trial. Is the information admissible?",English,professional_law,hard
"Local caching of files is common in distributed file systems, but it has the disadvantage that",English,college_computer_science,hard
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",English,miscellaneous,hard
" Which of the following propositions is an immediate (one-step) consequence in PL of the given premises?
~E ⊃ ~F
G ⊃ F
H ∨ ~E
H ⊃ I
~I",English,formal_logic,hard
在立法、执法、司法和守法等环节，做到“相同的情况相同对待，不同的情况不同对待”。这体现了,Chinese,legal_and_moral_basis,hard
新闻传播行为，“三要素说”（事实、新闻报道者和新闻接受者）的提出者是,Chinese,journalism,hard
Which of the following has NOT been shown to be an effective treatment for depression in older adults?,English,human_aging,hard
“所有S是P”与“所有S不是P”之间具有,Chinese,logical,hard
"A person was taking a long hike on a trail through a forest in a state park. As the hiker came around a bend in the trail, he suddenly saw a hunter standing next to the trail, looking in the other direction. The hunter was holding a rifle. The hunter turned, causing the rifle to be pointed at the hiker. The hiker felt sure that he was going to get shot, but the gun did not go off. The hiker asserts a claim for assault against the hunter. In his action, the most likely result is that the hiker will",English,professional_law,hard
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I passionately kissed my husband in the living room. Scenario 2 | I rushed my grandfather to the hospital when he had a heart attack.",English,moral_scenarios,hard
"So, how long have you been beating your wife?",English,logical_fallacies,hard
" According to Altman, a viewpoint-biased speech restriction should be troubling to whom?",English,moral_disputes,hard
在南京国民政府的推动下，全国各地国货界一致响应，国货运动曾一度颇具声势。特别在上海，作为经济大埠，全国经济重镇，提倡国货运动轰轰烈烈，民众踊跃参加，到1930年10月7日，已进行了第三次国货运动大会，成效显著。这一做法有利于,Chinese,chinese_history,hard
对变量X和Y同时进行简单相关分析和简单回归分析，其结果有,Chinese,college_medical_statistics,hard
" Select the best English interpretation of the given proposition, using the following translation key: Ax: x is an apartment Hx: x is a house Lx: x is large Bxy: x is bigger than y (∀x){Ax ⊃ (∀y)[(Hy • Ly) ⊃ ∼Bxy]}",English,formal_logic,hard
Creatine is synthesized from:,English,clinical_knowledge,hard
The concomitant variation fallacy is,English,logical_fallacies,hard
伤寒的蜡样变性是指膈肌、腹直肌等发生的,Chinese,professional_medicine,hard
"A law school professor was hired to teach a bar review course. The professor taught the course in three cities. After conducting the sessions, the professor submitted an expense report to the owner of the bar review course. Her expense voucher included a $225 travel expenditure to a fourth city where the professor had attended a symposium unrelated to the bar review course. The professor also submitted the $225 travel expenditure to the administrator for the faculty at the law school where she teaches. The dean of the law school had previously approved the professor's appearance at the symposium. The owner paid the professor for the symposium-related expenditure but indicated that the expense item was improperly billed to his company. The professor was indicted for false pretenses. In her defense, she contends that the double billing was the result of a bookkeeping error. Her defense should be",English,professional_law,hard
